seed,level,arm,settle,stage_at_call,phase_at_call,elapsed_at_call,already_green,latency_relay,latency_fixed,green_hold_relay,level_name
10243,1.0,S,89.37,YELLOW,EW,1.0,0,3.6266511768778003,15.1266511768778,73.0,medium
10244,1.0,S,48.91,GREEN,NS,6.5,1,0.09084001029080468,20.590840010290805,76.5,medium
10245,1.0,N,92.83,GREEN,NS,14.5,1,0.17429974741457954,11.67429974741458,76.5,medium
10246,1.0,W,131.83,YELLOW,EW,1.0,0,10.167344025725129,0.16734402572512863,66.5,medium
10247,1.0,N,138.66,ALLRED,EW,0.0,0,1.840713911216767,0.840713911216767,75.0,medium
10248,1.0,N,118.99,GREEN,NS,2.0,1,0.008605315132427904,20.508605315132428,76.5,medium
10249,1.0,N,77.98,GREEN,NS,5.0,1,0.019241880690486823,0.019241880690486823,77.5,medium
10250,1.0,S,74.51,GREEN,NS,11.5,1,0.48806468239379797,0.48806468239379797,76.5,medium
10251,1.0,N,51.96,ALLRED,EW,1.0,0,0.5407166428308514,17.54071664283085,76.0,medium
10252,1.0,S,141.57,GREEN,NS,10.0,1,0.4292567325758512,0.4292567325758512,76.5,medium
10253,1.0,E,158.81,YELLOW,NS,1.5,0,3.189609673001769,0.1896096730017689,73.5,medium
10254,1.0,W,105.01,ALLRED,NS,0.5,0,1.4853333766500327,16.985333376650033,75.5,medium
10255,1.0,W,66.43,YELLOW,NS,0.0,0,4.574359158344109,20.57435915834411,72.0,medium
10256,1.0,W,48.38,GREEN,EW,2.0,1,0.11866254012455357,3.6186625401245536,76.5,medium
10257,1.0,W,86.55,GREEN,NS,0.0,0,9.952775460398072,0.4527754603980725,67.0,medium
10258,1.0,S,69.45,GREEN,EW,0.0,0,8.54536527373439,0.045365273734390144,68.0,medium
10259,1.0,W,54.2,GREEN,EW,4.0,1,0.3019031268986083,0.3019031268986083,76.5,medium
10260,1.0,W,115.04,ALLRED,EW,1.0,0,7.456560237962179,6.956560237962179,69.5,medium
10261,1.0,S,54.26,YELLOW,EW,0.5,0,4.2396304628431665,15.239630462843166,72.5,medium
10262,1.0,N,47.42,GREEN,NS,1.5,1,0.08014921941761344,22.080149219417613,76.5,medium
10263,1.0,E,90.62,YELLOW,NS,0.0,0,4.884184518773793,0.3841845187737931,72.0,medium
10264,1.0,E,59.01,GREEN,EW,3.0,1,0.4914316031146342,0.4914316031146342,76.5,medium
10265,1.0,E,83.81,YELLOW,NS,0.0,0,4.693559408793149,3.193559408793149,72.0,medium
10266,1.0,N,67.1,GREEN,NS,27.5,1,0.39541712903120185,2.395417129031202,76.5,medium
10267,1.0,S,46.35,GREEN,NS,14.5,1,0.14605162860874543,0.14605162860874543,77.5,medium
10268,1.0,E,138.2,YELLOW,NS,1.5,0,3.303991207090064,18.803991207090064,73.5,medium
10269,1.0,E,153.74,YELLOW,NS,0.0,0,4.7592143004401635,3.2592143004401635,72.0,medium
10270,1.0,W,84.98,GREEN,NS,2.0,0,7.517212238946001,2.0172122389460014,69.0,medium
10271,1.0,E,71.2,ALLRED,NS,1.0,0,0.7978794285462811,15.797879428546281,76.0,medium
10272,1.0,N,92.76,GREEN,NS,17.5,1,0.24018700563364348,11.740187005633643,76.5,medium
10273,1.0,W,109.46,ALLRED,EW,0.5,0,10.538645290376792,12.538645290376792,66.0,medium
10274,1.0,S,74.49,GREEN,NS,1.0,1,0.01418395236137826,0.01418395236137826,76.5,medium
10275,1.0,N,44.62,GREEN,EW,2.5,0,7.377813444763092,0.37781344476309187,69.5,medium
10276,1.0,W,137.52,YELLOW,NS,0.0,0,4.977011556611018,19.477011556611018,72.0,medium
10277,1.0,E,58.58,GREEN,EW,3.5,1,0.4176978544932979,0.4176978544932979,76.5,medium
10278,1.0,W,146.87,YELLOW,NS,1.0,0,3.6322024229856424,10.132202422985642,73.0,medium
10279,1.0,W,114.32,YELLOW,NS,0.0,0,4.683289150661636,7.683289150661636,72.0,medium
10280,1.0,N,117.21,ALLRED,EW,0.0,0,1.7886516068534775,22.288651606853477,75.0,medium
10281,1.0,N,41.0,GREEN,NS,9.5,1,0.49661233725198883,0.49661233725198883,76.5,medium
10282,1.0,W,52.41,YELLOW,EW,0.5,0,12.590170774362058,0.09017077436205767,64.0,medium
10283,1.0,E,132.95,YELLOW,NS,0.0,0,4.552007509227678,0.05200750922767838,72.0,medium
10284,1.0,N,149.05,GREEN,NS,6.5,1,0.44856234085617075,0.44856234085617075,76.5,medium
10285,1.0,S,71.11,GREEN,NS,6.0,1,0.39130813551652466,0.39130813551652466,76.5,medium
10286,1.0,S,138.32,GREEN,EW,2.0,0,7.679912815184707,1.1799128151847071,69.0,medium
10287,1.0,E,105.49,GREEN,NS,3.5,0,6.008612649664585,16.508612649664585,70.5,medium
10288,1.0,W,51.49,YELLOW,NS,0.0,0,4.506840737300109,0.5068407373001094,72.0,medium
10289,1.0,W,46.34,GREEN,EW,2.0,1,0.16123982291278338,5.661239822912783,76.5,medium
10290,1.0,W,71.66,GREEN,NS,1.5,0,8.339621608383823,15.339621608383823,68.5,medium
10291,1.0,E,118.13,YELLOW,NS,0.0,0,4.865201549944459,3.8652015499444587,72.0,medium
10292,1.0,S,81.41,ALLRED,EW,0.5,0,1.0888109028677349,0.08881090286773485,75.5,medium
10293,1.0,S,135.18,YELLOW,EW,0.0,0,4.823716451574114,4.323716451574114,72.0,medium
10294,1.0,W,158.83,GREEN,NS,0.0,0,9.67292077714913,0.17292077714913034,67.0,medium
10295,1.0,W,154.03,ALLRED,EW,0.5,0,10.97038579070238,2.9703857907023803,66.0,medium
10296,1.0,E,118.38,ALLRED,NS,1.0,0,0.6197794176890312,3.619779417689031,76.0,medium
10297,1.0,N,113.2,YELLOW,NS,0.5,0,13.804735595060734,0.304735595060734,63.0,medium
10298,1.0,S,146.16,GREEN,NS,9.5,1,0.3403245622708937,0.3403245622708937,76.5,medium
10299,1.0,E,68.06,GREEN,NS,1.0,0,8.940489864386379,18.94048986438638,68.0,medium
10000,1.4,E,109.35,YELLOW,EW,2.0,0,12.150101985798898,12.650101985798898,64.5,heavy
10001,1.4,N,82.75,GREEN,NS,12.5,1,0.2451921738144165,21.745192173814416,76.5,heavy
10002,1.4,N,86.79,YELLOW,NS,1.0,0,12.209310567023053,17.709310567023053,64.5,heavy
10003,1.4,N,144.8,ALLRED,NS,1.0,0,7.199930784626645,0.1999307846266447,69.5,heavy
10004,1.4,N,112.8,YELLOW,EW,2.5,0,2.198243304807548,0.19824330480754782,74.5,heavy
10005,1.4,W,136.01,GREEN,NS,0.5,0,6.4928622368285005,20.9928622368285,70.5,heavy
10006,1.4,S,68.58,YELLOW,NS,1.0,0,10.415296147021138,0.915296147021138,66.5,heavy
10007,1.4,E,70.79,YELLOW,EW,2.0,0,9.214966808306173,16.214966808306173,67.5,heavy
10008,1.4,W,57.38,YELLOW,NS,0.0,0,4.623452904820823,0.12345290482082305,72.0,heavy
10009,1.4,E,78.25,GREEN,NS,3.5,0,6.251779727215876,8.751779727215876,70.5,heavy
10010,1.4,E,106.12,YELLOW,NS,0.0,0,4.877876105948459,15.87787610594846,72.0,heavy
10011,1.4,E,57.86,YELLOW,EW,0.5,0,13.644220274828612,0.1442202748286121,63.0,heavy
10012,1.4,N,94.62,GREEN,NS,2.5,1,0.3829597986097184,9.882959798609718,76.5,heavy
10013,1.4,N,82.64,GREEN,NS,2.5,1,0.3604650851570739,21.860465085157074,76.5,heavy
10014,1.4,E,90.4,GREEN,NS,4.5,0,5.10180740314587,0.10180740314586956,71.5,heavy
10015,1.4,S,55.65,GREEN,NS,7.5,1,0.3468670639296647,13.846867063929665,76.5,heavy
10016,1.4,N,94.67,GREEN,NS,31.0,1,0.3308382611214853,9.830838261121485,76.5,heavy
10017,1.4,W,114.67,GREEN,EW,0.5,1,0.3289926767692464,7.328992676769246,76.5,heavy
10018,1.4,S,103.07,YELLOW,EW,2.0,0,2.9309075052970286,1.4309075052970286,74.0,heavy
10019,1.4,N,99.36,GREEN,NS,8.5,1,0.14104129973836166,5.141041299738362,76.5,heavy
10020,1.4,N,129.87,GREEN,NS,11.0,1,0.1273109610631309,9.627310961063131,76.5,heavy
10021,1.4,S,109.14,GREEN,NS,3.5,1,0.3598832829386396,0.3598832829386396,76.5,heavy
10022,1.4,W,127.29,GREEN,EW,5.0,1,0.2109740526469892,0.2109740526469892,76.5,heavy
10023,1.4,S,115.2,GREEN,NS,1.5,1,0.2984732621980868,0.2984732621980868,76.5,heavy
10024,1.4,N,58.41,GREEN,NS,2.0,1,0.09207575120312583,11.092075751203126,76.5,heavy
10025,1.4,S,96.22,YELLOW,EW,1.5,0,3.284901728508146,8.284901728508146,73.5,heavy
10026,1.4,E,107.57,GREEN,NS,2.5,0,7.4332146022735515,14.433214602273551,69.5,heavy
10027,1.4,W,66.21,GREEN,NS,0.5,0,9.289133720833377,20.789133720833377,67.5,heavy
10028,1.4,S,78.84,GREEN,EW,2.5,0,6.158366087658891,0.15836608765889082,70.5,heavy
10029,1.4,W,61.74,YELLOW,NS,0.0,0,4.756769259825489,0.25676925982548937,72.0,heavy
10030,1.4,E,111.81,GREEN,NS,3.5,0,6.18582522509449,10.18582522509449,70.5,heavy
10031,1.4,N,82.32,YELLOW,EW,2.5,0,2.1759844243895685,22.17598442438957,74.5,heavy
10032,1.4,W,40.53,YELLOW,NS,0.0,0,4.965430704216693,11.465430704216693,72.0,heavy
10033,1.4,S,106.43,GREEN,NS,1.5,1,0.07324399194941122,0.07324399194941122,76.5,heavy
10034,1.4,N,100.71,GREEN,NS,0.0,1,0.2904005976067907,3.7904005976067907,76.5,heavy
10035,1.4,N,132.66,ALLRED,EW,0.5,0,1.3447869568543638,6.844786956854364,75.5,heavy
10036,1.4,N,79.06,YELLOW,NS,2.5,0,11.94365152512556,0.44365152512555994,65.0,heavy
10037,1.4,W,55.11,YELLOW,NS,2.5,0,2.3928465307198366,0.39284653071983655,74.5,heavy
10038,1.4,E,51.09,GREEN,NS,1.5,0,8.407484758313267,0.9074847583132666,68.5,heavy
10039,1.4,W,69.11,GREEN,NS,2.0,0,7.886839206445117,17.886839206445117,69.0,heavy
10040,1.4,E,125.65,YELLOW,EW,0.5,0,13.845191936034752,0.34519193603475173,63.0,heavy
10041,1.4,E,145.89,YELLOW,EW,1.5,0,12.60509937584294,11.10509937584294,64.0,heavy
10042,1.4,W,83.2,YELLOW,NS,2.0,0,2.795696341863902,3.795696341863902,74.0,heavy
10043,1.4,E,50.13,YELLOW,NS,0.0,0,4.868990875019058,1.8689908750190583,72.0,heavy
10044,1.4,W,63.94,GREEN,EW,0.0,1,0.05955241876292661,0.05955241876292661,76.5,heavy
10045,1.4,N,73.03,GREEN,EW,1.0,0,8.974672429761085,0.47467242976108537,68.0,heavy
10046,1.4,W,77.51,GREEN,NS,2.0,0,7.993003074295473,9.493003074295473,69.0,heavy
10047,1.4,E,97.44,YELLOW,NS,0.0,0,4.55909432914423,0.05909432914423007,72.0,heavy
10048,1.4,W,116.24,YELLOW,EW,2.5,0,11.756555603892053,5.756555603892053,65.0,heavy
10049,1.4,W,40.82,YELLOW,NS,0.0,0,4.678929821512767,11.178929821512767,72.0,heavy
10050,1.4,W,62.49,ALLRED,EW,0.0,0,11.010885912766625,0.010885912766624983,65.5,heavy
10051,1.4,W,83.41,YELLOW,NS,0.0,0,4.58732175266185,3.5873217526618504,72.0,heavy
10052,1.4,W,95.34,YELLOW,NS,0.0,0,4.658105502087295,0.15810550208729524,72.0,heavy
10053,1.4,W,99.27,YELLOW,EW,2.5,0,11.729412702863328,0.22941270286332838,65.0,heavy
10054,1.4,N,126.14,GREEN,NS,6.5,1,0.3550915277061648,13.355091527706165,76.5,heavy
10055,1.4,W,112.42,YELLOW,EW,2.0,0,12.076265446299786,9.576265446299786,64.5,heavy
10056,1.4,N,153.52,ALLRED,NS,0.5,0,7.983205823530113,20.983205823530113,72.0,heavy
10057,1.4,E,47.7,ALLRED,NS,0.0,0,1.796503811272018,4.296503811272018,75.0,heavy
10058,1.4,E,67.32,GREEN,NS,2.5,0,7.177071427582405,19.677071427582405,69.5,heavy
10059,1.4,E,76.45,YELLOW,EW,1.0,0,13.047251187102631,10.547251187102631,63.5,heavy
10060,1.4,S,96.29,YELLOW,EW,1.5,0,3.2086009949455843,8.208600994945584,73.5,heavy
10061,1.4,W,115.09,YELLOW,NS,0.0,0,4.909008886012572,6.909008886012572,72.0,heavy
10062,1.4,W,92.15,GREEN,NS,2.0,0,7.851839445504012,0.35183944550401236,69.0,heavy
10063,1.4,W,63.9,GREEN,NS,2.0,0,7.595059042014682,0.0950590420146824,69.0,heavy
10064,1.4,E,153.03,ALLRED,EW,1.0,0,10.471374355677597,3.9713743556775967,66.5,heavy
10065,1.4,S,142.2,YELLOW,EW,2.5,0,2.2966887279458774,0.2966887279458774,74.5,heavy
10066,1.4,N,82.8,GREEN,NS,18.5,1,0.20369009632099733,21.703690096320997,76.5,heavy
10067,1.4,E,81.82,GREEN,NS,2.5,0,7.178102377054159,5.178102377054159,69.5,heavy
10068,1.4,N,40.65,GREEN,NS,0.0,1,0.3517315018620977,0.3517315018620977,76.5,heavy
10069,1.4,S,77.67,GREEN,NS,16.0,1,0.3314792806944524,0.3314792806944524,76.5,heavy
10070,1.4,E,147.65,YELLOW,NS,0.0,0,4.853238190766774,9.353238190766774,72.0,heavy
10071,1.4,W,64.47,YELLOW,NS,0.0,0,4.5272016494911895,0.027201649491189528,72.0,heavy
10072,1.4,W,144.57,GREEN,NS,0.0,0,9.927042521251224,12.427042521251224,67.0,heavy
10073,1.4,N,154.31,ALLRED,NS,0.5,0,7.688750797879436,20.188750797879436,69.0,heavy
10074,1.4,S,43.69,GREEN,NS,16.0,1,0.3121913781537202,0.3121913781537202,76.5,heavy
10075,1.4,W,113.22,ALLRED,NS,1.0,0,0.7775090057862428,8.777509005786243,76.0,heavy
10076,1.4,N,134.0,GREEN,NS,21.0,1,0.49612819108301665,5.496128191083017,76.5,heavy
10077,1.4,N,52.33,GREEN,NS,17.0,1,0.16947894100574956,17.16947894100575,76.5,heavy
10078,1.4,S,159.06,YELLOW,EW,2.0,0,2.9370973301372487,15.437097330137249,74.0,heavy
10079,1.4,E,79.22,GREEN,NS,3.0,0,6.7774893057053305,7.7774893057053305,70.0,heavy
10080,1.4,W,143.42,YELLOW,NS,0.0,0,4.579863118192037,13.579863118192037,72.0,heavy
10081,1.4,S,64.7,GREEN,NS,2.0,1,0.295906475576146,4.795906475576146,76.5,heavy
10082,1.4,S,51.23,YELLOW,NS,1.5,0,11.773720596513556,18.273720596513556,65.0,heavy
10083,1.4,S,92.43,GREEN,NS,2.5,1,0.06666379506681608,12.066663795066816,76.5,heavy
10084,1.4,E,112.66,YELLOW,NS,0.0,0,4.844542049468643,9.344542049468643,72.0,heavy
10085,1.4,S,105.43,ALLRED,EW,0.0,0,1.572955397274896,0.07295539727489597,75.0,heavy
10086,1.4,N,45.23,GREEN,EW,1.5,0,5.772469073174776,0.27246907317477564,71.0,heavy
10087,1.4,S,124.31,GREEN,NS,4.0,1,0.19458371023098664,15.194583710230987,76.5,heavy
10088,1.4,S,48.48,GREEN,NS,2.5,1,0.019804449685722147,21.019804449685722,76.5,heavy
10089,1.4,N,135.47,YELLOW,EW,2.5,0,2.0333872984448362,4.033387298444836,75.5,heavy
10090,1.4,N,145.68,GREEN,NS,2.0,1,0.3161719673030632,0.3161719673030632,76.5,heavy
10091,1.4,W,151.23,GREEN,EW,0.5,1,0.27252108039817813,5.772521080398178,76.5,heavy
10092,1.4,N,87.15,GREEN,NS,8.5,1,0.3499782753306988,17.3499782753307,79.5,heavy
10093,1.4,W,44.65,YELLOW,EW,2.5,0,11.848978116108057,7.348978116108057,65.0,heavy
10094,1.4,E,146.18,YELLOW,NS,1.5,0,3.321296384351882,10.821296384351882,73.5,heavy
10095,1.4,W,48.0,GREEN,NS,0.5,0,9.499905257524475,3.9999052575244747,67.5,heavy
10096,1.4,N,79.67,GREEN,EW,3.5,0,6.331239053584227,0.3312390535842269,70.5,heavy
10097,1.4,W,40.76,YELLOW,NS,0.5,0,4.238429261899135,11.238429261899135,72.5,heavy
10098,1.4,N,128.11,GREEN,NS,5.5,1,0.38646430353264805,11.386464303532648,76.5,heavy
10099,1.4,W,77.13,YELLOW,NS,0.0,0,4.868955625578053,9.868955625578053,72.0,heavy
10100,1.4,E,146.75,GREEN,NS,4.5,0,5.250857593440003,10.250857593440003,71.5,heavy
10101,1.4,S,129.79,YELLOW,NS,1.0,0,13.20574875278578,9.70574875278578,63.5,heavy
10102,1.4,S,121.8,YELLOW,NS,1.5,0,10.700392943946852,17.700392943946852,66.0,heavy
10103,1.4,N,77.93,ALLRED,EW,1.0,0,0.5699949099950601,0.06999490999506008,76.0,heavy
10104,1.4,W,115.36,YELLOW,NS,0.0,0,4.635967512349268,6.635967512349268,72.0,heavy
10105,1.4,E,48.96,YELLOW,NS,2.0,0,2.539259818077248,3.039259818077248,74.0,heavy
10106,1.4,N,58.4,ALLRED,NS,0.0,0,8.098577802252834,11.098577802252834,68.5,heavy
10107,1.4,W,42.52,GREEN,EW,0.5,1,0.48096884333585876,9.480968843335859,76.5,heavy
10108,1.4,W,113.89,YELLOW,NS,0.0,0,4.61379634582984,8.11379634582984,72.0,heavy
10109,1.4,W,113.91,ALLRED,NS,0.0,0,1.5875548822403829,8.087554882240383,75.0,heavy
10110,1.4,W,87.81,GREEN,EW,1.5,1,0.18613925748977067,0.18613925748977067,76.5,heavy
10111,1.4,E,155.23,YELLOW,NS,2.0,0,2.7726241763312487,1.7726241763312487,74.0,heavy
10112,1.4,E,52.24,GREEN,NS,4.0,0,5.755407968395758,0.2554079683957582,71.0,heavy
10113,1.4,E,119.57,GREEN,NS,4.5,0,5.434689824542744,2.434689824542744,71.5,heavy
10114,1.4,E,44.43,YELLOW,NS,0.0,0,4.5671842327924,7.5671842327924,72.0,heavy
10115,1.4,S,110.31,GREEN,NS,29.5,1,0.19106543090643413,0.19106543090643413,76.5,heavy
10116,1.4,E,140.29,YELLOW,NS,0.0,0,4.7140940798398105,16.71409407983981,72.0,heavy
10117,1.4,E,90.69,ALLRED,EW,0.5,0,10.81056508202083,0.31056508202082966,66.0,heavy
10118,1.4,N,80.44,GREEN,EW,0.5,0,8.559194607169786,0.059194607169786195,68.0,heavy
10119,1.4,W,141.95,YELLOW,NS,0.0,0,4.554247087594263,15.054247087594263,72.0,heavy
10120,1.4,W,149.22,YELLOW,NS,2.5,0,2.279066275235664,7.779066275235664,74.5,heavy
10121,1.4,S,113.31,GREEN,NS,14.0,1,0.18710713373108945,0.18710713373108945,76.5,heavy
10122,1.4,S,135.66,YELLOW,NS,2.5,0,10.84478687949678,3.8447868794967803,66.0,heavy
10123,1.4,N,84.94,GREEN,EW,0.0,0,9.063392223761696,19.563392223761696,67.5,heavy
10124,1.4,E,51.98,GREEN,NS,1.5,0,8.024603522402543,0.024603522402543376,68.5,heavy
10125,1.4,S,78.19,GREEN,NS,19.5,1,0.31053801316262764,0.31053801316262764,76.5,heavy
10126,1.4,N,76.68,GREEN,EW,2.0,0,7.816987175029112,0.3169871750291122,69.0,heavy
10127,1.4,S,67.21,GREEN,NS,6.0,1,0.2882184368694567,2.2882184368694567,76.5,heavy
10128,1.4,S,105.8,GREEN,NS,3.5,1,0.1973084740150881,0.1973084740150881,76.5,heavy
10129,1.4,W,119.72,YELLOW,NS,0.0,0,4.77869111973439,2.2786911197343898,72.0,heavy
10130,1.4,E,145.46,GREEN,NS,3.0,0,6.535514673385592,11.535514673385592,70.0,heavy
10131,1.4,W,136.63,YELLOW,NS,0.0,0,4.869587802726244,20.369587802726244,72.0,heavy
10132,1.4,W,151.99,GREEN,EW,0.5,1,0.007095078725512849,5.007095078725513,76.5,heavy
10133,1.4,W,150.86,ALLRED,NS,0.0,0,1.6364123312453671,6.136412331245367,75.0,heavy
10134,1.4,N,60.29,GREEN,NS,0.0,1,0.20607092691958684,9.206070926919587,76.5,heavy
10135,1.4,W,81.98,YELLOW,NS,0.0,0,4.52128917158042,5.02128917158042,72.0,heavy
10136,1.4,S,118.27,GREEN,NS,5.0,1,0.2318361456480602,21.23183614564806,76.5,heavy
10137,1.4,E,80.97,GREEN,EW,0.5,1,0.034127702359313616,6.034127702359314,76.5,heavy
10138,1.4,W,89.66,GREEN,NS,3.5,0,6.339149737327489,0.33914973732748877,70.5,heavy
10139,1.4,W,57.67,GREEN,EW,3.5,1,0.33458147464168064,0.33458147464168064,76.5,heavy
10140,1.4,N,94.89,ALLRED,NS,1.0,0,9.110973772961955,9.610973772961955,67.5,heavy
10141,1.4,E,80.21,YELLOW,NS,0.0,0,4.794837182334618,6.794837182334618,72.0,heavy
10142,1.4,E,151.79,YELLOW,NS,0.0,0,4.70787181732706,5.20787181732706,72.0,heavy
10143,1.4,W,42.39,ALLRED,NS,1.0,0,0.6124104821539476,9.612410482153948,76.0,heavy
10144,1.4,W,94.92,YELLOW,NS,0.5,0,4.08223916326385,0.08223916326384995,72.5,heavy
10145,1.4,E,140.19,YELLOW,NS,1.5,0,3.3074248389007153,16.807424838900715,73.5,heavy
10146,1.4,S,158.24,GREEN,NS,11.0,1,0.26450858171165237,16.264508581711652,76.5,heavy
10147,1.4,S,140.38,ALLRED,EW,0.5,0,1.1188851957199972,0.11888519571999723,75.5,heavy
10148,1.4,E,75.56,GREEN,NS,0.5,0,9.443886150017946,11.443886150017946,67.5,heavy
10149,1.4,W,74.02,YELLOW,NS,0.0,0,4.975353437929698,12.975353437929698,72.0,heavy
10150,1.4,S,89.34,YELLOW,EW,0.5,0,4.1554867024380115,15.155486702438012,72.5,heavy
10151,1.4,S,69.95,GREEN,NS,5.0,1,0.04634147523887577,0.04634147523887577,76.5,heavy
10152,1.4,S,42.04,GREEN,NS,3.0,1,0.46129677684041326,0.46129677684041326,76.5,heavy
10153,1.4,N,47.28,GREEN,NS,5.0,1,0.22362237175013178,22.223622371750132,77.5,heavy
10154,1.4,W,79.59,GREEN,NS,3.5,0,6.412130121173874,7.412130121173874,70.5,heavy
10155,1.4,N,144.1,YELLOW,NS,1.0,0,13.397913720944644,0.3979137209446435,63.5,heavy
10156,1.4,W,124.44,YELLOW,EW,1.0,0,13.061016438114734,0.06101643811473423,63.5,heavy
10157,1.4,E,71.82,GREEN,NS,4.0,0,5.682765534258294,15.182765534258294,71.0,heavy
10158,1.4,S,49.23,YELLOW,EW,0.5,0,4.270457355809107,20.270457355809107,72.5,heavy
10159,1.4,N,134.74,GREEN,NS,19.5,1,0.2607047810928691,4.760704781092869,76.5,heavy
10160,1.4,S,92.03,YELLOW,EW,0.0,0,4.969951193926249,12.46995119392625,72.0,heavy
10161,1.4,W,151.17,YELLOW,NS,0.0,0,4.825273885738625,5.825273885738625,72.0,heavy
10162,1.4,W,155.73,YELLOW,NS,0.0,0,4.7721551024090445,1.2721551024090445,72.0,heavy
10163,1.4,N,104.18,GREEN,EW,4.0,0,5.323046260157824,0.3230462601578239,71.5,heavy
10164,1.4,S,46.83,GREEN,EW,1.0,0,8.668689384242619,0.1686893842426187,68.0,heavy
10165,1.4,N,73.97,GREEN,NS,1.5,1,0.0263492782690804,0.0263492782690804,76.5,heavy
10166,1.4,S,150.71,GREEN,NS,3.5,1,0.28759723876362386,0.28759723876362386,76.5,heavy
10167,1.4,N,129.06,ALLRED,EW,1.0,0,0.9366492823198769,10.436649282319877,76.0,heavy
10168,1.4,N,95.65,GREEN,NS,2.5,1,0.35062472109716225,8.850624721097162,76.5,heavy
10169,1.4,W,154.64,YELLOW,NS,0.0,0,4.86327306668872,2.36327306668872,72.0,heavy
10170,1.4,W,142.14,YELLOW,NS,0.0,0,4.8579167035892965,14.857916703589297,72.0,heavy
10171,1.4,S,72.74,GREEN,NS,6.0,1,0.25703552004262065,0.25703552004262065,76.5,heavy
10172,1.4,N,81.41,ALLRED,EW,1.0,0,0.590193091714525,0.09019309171452505,76.0,heavy
10173,1.4,E,81.42,YELLOW,NS,0.0,0,4.584679398592002,5.584679398592002,72.0,heavy
10174,1.4,E,44.9,GREEN,EW,2.5,1,0.09533702323692239,7.095337023236922,76.5,heavy
10175,1.4,S,68.78,GREEN,NS,4.5,1,0.22101132099706433,0.7210113209970643,76.5,heavy
10176,1.4,E,99.77,YELLOW,NS,0.0,0,4.7315711142903325,22.231571114290333,72.0,heavy
10177,1.4,N,103.41,ALLRED,NS,0.5,0,9.587416917297645,1.0874169172976451,67.0,heavy
10178,1.4,N,45.67,GREEN,NS,2.5,1,0.32568289015224394,0.32568289015224394,76.5,heavy
10179,1.4,N,62.32,YELLOW,EW,2.0,0,2.6755025721276127,7.175502572127613,74.0,heavy
10180,1.4,N,135.72,YELLOW,EW,1.5,0,3.277170319299614,3.777170319299614,73.5,heavy
10181,1.4,S,62.63,GREEN,NS,0.5,1,0.3711274353620553,6.871127435362055,76.5,heavy
10182,1.4,N,156.79,GREEN,EW,3.5,0,5.205520215439833,17.705520215439833,71.5,heavy
10183,1.4,N,130.99,YELLOW,NS,0.5,0,12.511908964844253,8.511908964844253,64.0,heavy
10184,1.4,W,118.3,YELLOW,EW,0.5,0,13.703116742629462,3.7031167426294616,63.0,heavy
10185,1.4,W,142.4,YELLOW,EW,2.0,0,12.096608902919485,14.596608902919485,64.5,heavy
10186,1.4,E,77.05,GREEN,NS,0.5,0,9.448699351662029,9.948699351662029,67.5,heavy
10187,1.4,W,152.05,GREEN,NS,3.5,0,6.453688599923083,4.953688599923083,70.5,heavy
10188,1.4,E,65.02,YELLOW,NS,0.0,0,4.98104395446623,21.98104395446623,72.0,heavy
10189,1.4,N,138.96,ALLRED,EW,1.0,0,0.5375216122351958,0.5375216122351958,76.0,heavy
10190,1.4,E,133.48,ALLRED,NS,1.0,0,0.52384260330237,0.02384260330236998,76.0,heavy
10191,1.4,W,73.01,GREEN,NS,4.5,0,5.491511382182608,13.991511382182608,71.5,heavy
10192,1.4,W,62.8,YELLOW,NS,0.0,0,4.698540318976313,0.1985403189763133,72.0,heavy
10193,1.4,N,49.55,GREEN,NS,0.5,1,0.4461128520675004,19.9461128520675,76.5,heavy
10194,1.4,W,63.37,YELLOW,NS,0.0,0,4.631899220372716,0.13189922037271629,72.0,heavy
10195,1.4,W,90.4,GREEN,NS,4.5,0,5.104119322141614,0.10411932214161368,71.5,heavy
10196,1.4,S,92.14,YELLOW,NS,2.0,0,12.35615110105563,12.35615110105563,64.5,heavy
10197,1.4,N,53.5,GREEN,NS,9.5,1,0.4997132494079892,15.99971324940799,76.5,heavy
10198,1.4,W,128.46,ALLRED,NS,0.0,0,1.5426631328757594,0.0426631328757594,75.0,heavy
10199,1.4,W,98.85,YELLOW,NS,0.0,0,4.651656122521928,0.15165612252192773,72.0,heavy
10200,1.4,S,130.28,GREEN,EW,4.5,0,5.222910521269256,9.222910521269256,71.5,heavy
10201,1.4,N,90.69,GREEN,NS,5.5,1,0.3099403381617094,13.80994033816171,76.5,heavy
10202,1.4,E,95.62,GREEN,NS,1.0,0,8.879744768194485,0.37974476819448455,68.0,heavy
10203,1.4,N,43.38,GREEN,NS,0.5,1,0.12426565983386695,0.12426565983386695,76.5,heavy
10204,1.4,W,150.05,GREEN,EW,4.5,1,0.44949706416724666,6.949497064167247,76.5,heavy
10205,1.4,S,125.5,GREEN,NS,3.0,1,0.003084262590249409,14.00308426259025,76.5,heavy
10206,1.4,N,52.59,GREEN,EW,2.5,0,5.406223303643415,16.906223303643415,71.5,heavy
10207,1.4,W,131.83,GREEN,EW,1.5,1,0.17403181574348991,0.17403181574348991,76.5,heavy
10208,1.4,W,71.67,YELLOW,NS,0.0,0,4.826729852719069,15.326729852719069,72.0,heavy
10209,1.4,E,59.87,YELLOW,NS,2.5,0,2.1343579959045513,0.13435799590455133,74.5,heavy
